municipio,uf,estado,regiao,populacao,renda_media_mensal,pib_anual_mil_reais,pib_per_capita_reais
Municipio PE-046,PE,Pernambuco,Nordeste,18658,1212.94,256996.54,13774.07
Municipio ES-066,ES,Espírito Santo,Sudeste,2081,2048.4,50274.14,24158.64
Municipio PI-099,PI,Piauí,Nordeste,15208,833.87,141422.01,9299.19
Municipio SC-219,SC,Santa Catarina,Sul,24787,1704.44,470192.65,18969.32
Municipio PI-170,PI,Piauí,Nordeste,7593,1022.29,86925.9,11448.16
Municipio SP-444,SP,São Paulo,Sudeste,2696,1355.2,50874.77,18870.46
Municipio RO-025,RO,Rondônia,Norte,3836,1071.21,75810.25,19762.84
Municipio GO-180,GO,Goiás,Centro-Oeste,6737,2076.49,170669.53,25333.16
Municipio SC-187,SC,Santa Catarina,Sul,10219,1425.73,166443.97,16287.7
Municipio RN-138,RN,Rio Grande do Norte,Nordeste,9149,528.47,85665.48,9363.37
Municipio MG-716,MG,Minas Gerais,Sudeste,16263,1418.87,279851.6,17207.87
Municipio RS-013,RS,Rio Grande do Sul,Sul,10731,1915.77,280248.12,26115.75
Municipio SP-258,SP,São Paulo,Sudeste,39145,1597.59,869401.09,22209.76
Municipio MA-050,MA,Maranhão,Nordeste,21043,1168.37,429501.79,20410.67
Municipio MA-106,MA,Maranhão,Nordeste,15305,1252.51,323534.49,21139.14
Municipio PI-034,PI,Piauí,Nordeste,3260,620.45,27452.89,8421.13
Municipio PI-165,PI,Piauí,Nordeste,19103,1011.49,367513.74,19238.54
Municipio BA-104,BA,Bahia,Nordeste,2522,961.0,33538.64,13298.43
Municipio MG-790,MG,Minas Gerais,Sudeste,7586,1141.81,115536.53,15230.23
Municipio RS-176,RS,Rio Grande do Sul,Sul,15498,1088.13,238477.32,15387.62
Municipio SP-576,SP,São Paulo,Sudeste,15687,1460.42,290698.19,18531.15
Municipio RS-369,RS,Rio Grande do Sul,Sul,10549,2453.38,360874.45,34209.35
Municipio BA-080,BA,Bahia,Nordeste,7584,1287.14,136096.56,17945.22
Municipio PB-145,PB,Paraíba,Nordeste,12081,1195.56,219790.94,18193.11
Municipio SP-475,SP,São Paulo,Sudeste,7605,2178.81,311842.95,41004.99
Municipio BA-054,BA,Bahia,Nordeste,12067,859.76,168890.63,13996.07
Municipio MT-081,MT,Mato Grosso,Centro-Oeste,23724,1420.16,497309.55,20962.3
Municipio BA-273,BA,Bahia,Nordeste,6919,1049.5,79113.23,11434.2
Municipio PR-034,PR,Paraná,Sul,1218,1554.75,24107.26,19792.5
Municipio MA-009,MA,Maranhão,Nordeste,47887,916.63,557472.78,11641.42
Municipio RN-120,RN,Rio Grande do Norte,Nordeste,11752,679.04,118687.18,10099.32
Municipio PR-399,PR,Paraná,Sul,22235,1577.53,574394.45,25832.9
Municipio SC-120,SC,Santa Catarina,Sul,39585,1801.19,1044371.69,26383.02
Municipio SP-132,SP,São Paulo,Sudeste,67327,2098.55,1981624.38,29432.83
Municipio MG-745,MG,Minas Gerais,Sudeste,14710,2131.7,366952.46,24945.78
Municipio PI-023,PI,Piauí,Nordeste,18095,693.46,158579.01,8763.69
Municipio PA-115,PA,Pará,Norte,23302,1272.08,540380.83,23190.32
Municipio SE-051,SE,Sergipe,Nordeste,9907,1163.14,208801.86,21076.19
Municipio CE-142,CE,Ceará,Nordeste,11599,1104.43,190202.27,16398.16
Municipio BA-072,BA,Bahia,Nordeste,8857,1008.19,158021.21,17841.39
Municipio BA-167,BA,Bahia,Nordeste,8801,860.44,92298.92,10487.32
Municipio RS-087,RS,Rio Grande do Sul,Sul,1082,2263.57,36972.12,34170.17
Municipio SP-624,SP,São Paulo,Sudeste,17578,1391.09,408659.51,23248.35
Municipio MG-403,MG,Minas Gerais,Sudeste,1943,1296.3,34319.66,17663.23
Municipio CE-024,CE,Ceará,Nordeste,12030,691.4,101719.69,8455.5
Municipio MA-116,MA,Maranhão,Nordeste,2362,1001.02,30734.43,13012.04
Municipio RS-342,RS,Rio Grande do Sul,Sul,7096,1928.27,166178.84,23418.66
Municipio PA-128,PA,Pará,Norte,24979,850.06,311183.82,12457.82
Municipio TO-129,TO,Tocantins,Norte,5916,806.63,53896.63,9110.32
Municipio PR-138,PR,Paraná,Sul,3936,1768.09,83944.38,21327.33
Municipio CE-171,CE,Ceará,Nordeste,1043,819.9,13022.28,12485.41
Municipio CE-020,CE,Ceará,Nordeste,5475,629.53,59313.73,10833.56
Municipio SP-105,SP,São Paulo,Sudeste,17796,1118.41,381251.32,21423.43
Municipio MG-618,MG,Minas Gerais,Sudeste,11884,1379.99,263128.49,22141.41
Municipio SP-381,SP,São Paulo,Sudeste,10519,1807.4,282624.69,26868.02
Municipio RS-121,RS,Rio Grande do Sul,Sul,3157,2257.97,107695.72,34113.31
Municipio CE-049,CE,Ceará,Nordeste,94424,1126.53,1780652.85,18858.05
Municipio MG-571,MG,Minas Gerais,Sudeste,122731,1037.95,1643617.3,13392.03
Municipio SC-208,SC,Santa Catarina,Sul,21557,1504.13,357280.96,16573.78
Municipio MA-214,MA,Maranhão,Nordeste,51638,1018.57,913578.36,17691.98
Municipio BA-241,BA,Bahia,Nordeste,19607,1179.37,383743.79,19571.77
Municipio RO-001,RO,Rondônia,Norte,4151,856.35,56111.3,13517.54
Municipio PE-166,PE,Pernambuco,Nordeste,2327,1147.81,43640.36,18753.91
Municipio GO-192,GO,Goiás,Centro-Oeste,13373,1780.61,301239.11,22525.92
Municipio SP-343,SP,São Paulo,Sudeste,4459,2298.33,138623.3,31088.43
Municipio RS-195,RS,Rio Grande do Sul,Sul,3781,1618.0,74190.08,19621.81
Municipio SC-012,SC,Santa Catarina,Sul,172043,2507.12,6559464.92,38126.89
Municipio MG-387,MG,Minas Gerais,Sudeste,30094,2449.38,1366450.27,45406.07
Municipio SP-609,SP,São Paulo,Sudeste,3122,1044.86,55061.71,17636.68
Municipio SP-078,SP,São Paulo,Sudeste,42995,1730.31,1177071.19,27376.93
Municipio PR-281,PR,Paraná,Sul,8278,1190.85,145874.52,17621.95
Municipio BA-175,BA,Bahia,Nordeste,6663,837.66,102387.0,15366.5
Municipio PE-007,PE,Pernambuco,Nordeste,33188,582.89,217042.98,6539.8
Municipio SC-284,SC,Santa Catarina,Sul,8723,2434.48,378980.27,43446.09
Municipio MS-053,MS,Mato Grosso do Sul,Centro-Oeste,25523,1648.8,652680.87,25572.26
Municipio SC-249,SC,Santa Catarina,Sul,4479,2237.85,173648.7,38769.52
Municipio PB-107,PB,Paraíba,Nordeste,35630,837.96,348490.64,9780.82
Municipio RS-164,RS,Rio Grande do Sul,Sul,42079,2411.69,1291933.17,30702.56
Municipio MS-073,MS,Mato Grosso do Sul,Centro-Oeste,10222,1443.37,168024.32,16437.52
Municipio PE-144,PE,Pernambuco,Nordeste,2398,635.89,23853.52,9947.26
Municipio SP-286,SP,São Paulo,Sudeste,2650,1838.63,56113.49,21174.9
Municipio PA-053,PA,Pará,Norte,7293,888.28,105117.86,14413.53
Municipio MG-681,MG,Minas Gerais,Sudeste,5104,2367.62,173703.23,34032.76
Municipio RJ-016,RJ,Rio de Janeiro,Sudeste,5459,1134.38,114976.02,21061.74
Municipio PE-168,PE,Pernambuco,Nordeste,11811,1083.46,168549.18,14270.53
Municipio PE-017,PE,Pernambuco,Nordeste,4734,1234.94,95853.91,20247.97
Municipio ES-059,ES,Espírito Santo,Sudeste,3711,1584.9,79706.35,21478.4
Municipio PE-029,PE,Pernambuco,Nordeste,10160,608.17,86151.96,8479.52
Municipio MG-398,MG,Minas Gerais,Sudeste,40642,1318.42,743292.56,18288.78
Municipio PR-114,PR,Paraná,Sul,50767,2417.1,2142783.49,42208.2
Municipio MG-389,MG,Minas Gerais,Sudeste,104293,1943.07,3644673.33,34946.48
Municipio CE-099,CE,Ceará,Nordeste,9840,1248.99,164972.75,16765.52
Municipio BA-211,BA,Bahia,Nordeste,1538,618.25,14321.86,9312.0
Municipio MG-240,MG,Minas Gerais,Sudeste,33115,1664.67,727906.07,21981.16
Municipio SC-118,SC,Santa Catarina,Sul,5578,1321.59,97928.63,17556.23
Municipio RS-440,RS,Rio Grande do Sul,Sul,5513,1653.19,174026.88,31566.64
Municipio TO-123,TO,Tocantins,Norte,2813,1030.88,33904.11,12052.65
Municipio CE-036,CE,Ceará,Nordeste,27721,763.49,387125.65,13965.07
Municipio MG-373,MG,Minas Gerais,Sudeste,4582,2153.0,125692.94,27431.89
Municipio PB-214,PB,Paraíba,Nordeste,91619,678.46,937851.24,10236.43
Municipio PE-114,PE,Pernambuco,Nordeste,39020,682.42,410533.34,10521.1
Municipio PR-079,PR,Paraná,Sul,60951,1348.84,1424129.47,23365.15
Municipio RS-260,RS,Rio Grande do Sul,Sul,42999,1926.87,1392817.92,32391.87
Municipio MG-167,MG,Minas Gerais,Sudeste,22301,1073.86,364928.59,16363.78
Municipio CE-177,CE,Ceará,Nordeste,2821,1286.41,67657.27,23983.43
Municipio MG-200,MG,Minas Gerais,Sudeste,9119,2275.57,245207.36,26889.72
Municipio SC-159,SC,Santa Catarina,Sul,21669,1330.78,441915.21,20393.89
Municipio SP-064,SP,São Paulo,Sudeste,1936,2300.92,64883.25,33514.08
Municipio BA-385,BA,Bahia,Nordeste,1394,832.92,14205.81,10190.68
Municipio BA-197,BA,Bahia,Nordeste,11704,961.18,209564.06,17905.34
Municipio PI-007,PI,Piauí,Nordeste,8696,1231.64,128258.94,14749.19
Municipio CE-108,CE,Ceará,Nordeste,21304,1128.75,425540.42,19974.67
Municipio SC-056,SC,Santa Catarina,Sul,780,2141.84,18599.35,23845.32
Municipio BA-126,BA,Bahia,Nordeste,15313,1211.78,234707.51,15327.34
Municipio MG-341,MG,Minas Gerais,Sudeste,24522,1928.39,688212.0,28065.08
Municipio PB-056,PB,Paraíba,Nordeste,72183,745.21,1019526.73,14124.19
Municipio PR-180,PR,Paraná,Sul,1980,2255.86,76574.54,38674.01
Municipio MG-516,MG,Minas Gerais,Sudeste,19861,1072.44,312697.38,15744.29
Municipio PB-083,PB,Paraíba,Nordeste,53796,767.71,764227.35,14206.03
Municipio MT-053,MT,Mato Grosso,Centro-Oeste,278425,2198.0,7796761.53,28003.09
Municipio BA-274,BA,Bahia,Nordeste,13699,1231.51,278433.89,20325.13
Municipio MT-047,MT,Mato Grosso,Centro-Oeste,27350,2206.72,750963.52,27457.53
Municipio ES-070,ES,Espírito Santo,Sudeste,43459,1048.21,619531.1,14255.53
Municipio BA-084,BA,Bahia,Nordeste,1920,834.44,30330.89,15797.34
Municipio MA-208,MA,Maranhão,Nordeste,3458,918.11,50265.88,14536.11
Municipio MG-494,MG,Minas Gerais,Sudeste,46560,2265.47,1432775.09,30772.66
Municipio SP-137,SP,São Paulo,Sudeste,4945,2289.83,193441.22,39118.55
Municipio RS-372,RS,Rio Grande do Sul,Sul,2438,1531.5,64282.56,26366.92
Municipio BA-001,BA,Bahia,Nordeste,32607,1284.27,742501.09,22771.22
Municipio SP-225,SP,São Paulo,Sudeste,1542,2184.01,50149.91,32522.64
Municipio PE-167,PE,Pernambuco,Nordeste,19002,1259.64,291363.43,15333.3
Municipio SE-038,SE,Sergipe,Nordeste,3613,1104.97,61236.96,16949.06
Municipio PR-044,PR,Paraná,Sul,8769,2529.29,375618.69,42834.84
Municipio MA-018,MA,Maranhão,Nordeste,15218,787.71,198866.71,13067.86
Municipio SP-188,SP,São Paulo,Sudeste,1983,2334.79,86585.46,43663.87
Municipio GO-109,GO,Goiás,Centro-Oeste,16837,2270.08,702753.52,41738.64
Municipio RN-134,RN,Rio Grande do Norte,Nordeste,9468,742.67,89390.56,9441.34
Municipio SP-408,SP,São Paulo,Sudeste,6136,1369.0,98563.83,16063.21
Municipio SC-205,SC,Santa Catarina,Sul,36430,1077.18,737346.55,20240.09
Municipio RS-396,RS,Rio Grande do Sul,Sul,4414,1289.64,104052.67,23573.33
Municipio GO-028,GO,Goiás,Centro-Oeste,14284,2047.29,318829.47,22320.74
Municipio RO-015,RO,Rondônia,Norte,1678,905.18,19622.17,11693.78
Municipio ES-049,ES,Espírito Santo,Sudeste,19806,1604.6,606599.21,30627.04
Municipio MT-055,MT,Mato Grosso,Centro-Oeste,44429,1763.12,1106321.71,24900.89
Municipio MG-245,MG,Minas Gerais,Sudeste,11867,1253.81,232783.96,19616.07
Municipio PR-330,PR,Paraná,Sul,8196,1250.86,133979.81,16346.98
Municipio PB-160,PB,Paraíba,Nordeste,10827,960.27,178565.89,16492.65
Municipio RS-215,RS,Rio Grande do Sul,Sul,1952,1214.65,32411.63,16604.32
Municipio MG-439,MG,Minas Gerais,Sudeste,72456,1033.73,1207386.33,16663.72
Municipio MA-056,MA,Maranhão,Nordeste,17316,929.2,227824.18,13156.86
Municipio SP-033,SP,São Paulo,Sudeste,11635,1139.06,243219.92,20904.16
Municipio PR-396,PR,Paraná,Sul,3243,1271.86,64574.05,19911.83
Municipio MG-063,MG,Minas Gerais,Sudeste,12521,1816.51,270588.91,21610.81
Municipio SC-286,SC,Santa Catarina,Sul,21652,1337.53,357051.04,16490.44
Municipio SP-442,SP,São Paulo,Sudeste,13815,2111.45,407945.47,29529.17
Municipio TO-033,TO,Tocantins,Norte,9637,985.32,144040.05,14946.57
Municipio BA-082,BA,Bahia,Nordeste,6322,1208.37,103596.56,16386.68
Municipio PB-194,PB,Paraíba,Nordeste,28669,875.03,293266.72,10229.4
Municipio MA-201,MA,Maranhão,Nordeste,32818,1089.68,414716.04,12636.85
Municipio SP-029,SP,São Paulo,Sudeste,19581,1014.05,235534.31,12028.72
Municipio MG-501,MG,Minas Gerais,Sudeste,108122,1516.97,2016925.64,18654.17
Municipio BA-316,BA,Bahia,Nordeste,7930,1204.49,166834.27,21038.37
Municipio RS-404,RS,Rio Grande do Sul,Sul,13489,1306.19,204180.53,15136.82
Municipio MG-757,MG,Minas Gerais,Sudeste,13597,2024.81,499249.63,36717.63
Municipio SP-169,SP,São Paulo,Sudeste,15249,2377.23,417681.07,27390.72
Municipio PA-032,PA,Pará,Norte,7452,732.19,81819.62,10979.55
Municipio MA-170,MA,Maranhão,Nordeste,47678,1147.23,939862.61,19712.71
Municipio TO-021,TO,Tocantins,Norte,7545,775.66,79915.42,10591.84
Municipio SP-215,SP,São Paulo,Sudeste,49410,1081.37,922184.71,18663.93
Municipio SC-036,SC,Santa Catarina,Sul,5314,2242.6,159839.89,30079.02
Municipio BA-141,BA,Bahia,Nordeste,12139,1015.91,157493.65,12974.19
Municipio SP-470,SP,São Paulo,Sudeste,7846,1107.97,165380.27,21078.29
Municipio SP-309,SP,São Paulo,Sudeste,9099,1187.26,178015.56,19564.3
Municipio TO-003,TO,Tocantins,Norte,11875,579.12,86070.35,7248.03
Municipio PA-030,PA,Pará,Norte,60574,1065.65,970413.83,16020.3
Municipio CE-164,CE,Ceará,Nordeste,3162,613.88,21487.23,6795.46
Municipio MG-505,MG,Minas Gerais,Sudeste,15765,1278.62,323206.93,20501.55
Municipio ES-001,ES,Espírito Santo,Sudeste,10101,1792.99,253424.03,25089.0
Municipio RO-002,RO,Rondônia,Norte,2329,1280.52,56893.43,24428.27
Municipio MG-692,MG,Minas Gerais,Sudeste,7927,2343.89,222992.3,28130.73
Municipio MG-021,MG,Minas Gerais,Sudeste,29427,1443.57,549641.34,18678.13
Municipio MG-014,MG,Minas Gerais,Sudeste,14197,1819.02,312444.05,22007.75
Municipio RN-108,RN,Rio Grande do Norte,Nordeste,3392,585.07,29872.36,8806.71
Municipio MG-369,MG,Minas Gerais,Sudeste,23787,1340.35,410991.3,17277.98
Municipio SP-047,SP,São Paulo,Sudeste,2216,2289.51,84328.48,38054.37
Municipio PI-159,PI,Piauí,Nordeste,12733,1049.52,148741.11,11681.54
Municipio RO-011,RO,Rondônia,Norte,2418,1256.57,43128.97,17836.63
Municipio RS-306,RS,Rio Grande do Sul,Sul,7892,1278.66,160595.23,20349.12
Municipio SP-368,SP,São Paulo,Sudeste,16255,1457.74,428033.98,26332.45
Municipio PI-119,PI,Piauí,Nordeste,3853,640.78,28008.9,7269.37
Municipio MS-012,MS,Mato Grosso do Sul,Centro-Oeste,29861,1524.1,691013.55,23141.0
Municipio RN-052,RN,Rio Grande do Norte,Nordeste,49691,882.77,834134.83,16786.44
Municipio ES-050,ES,Espírito Santo,Sudeste,1115,1119.91,22178.99,19891.47
Municipio PR-367,PR,Paraná,Sul,10466,1045.22,134683.73,12868.69
Municipio MG-836,MG,Minas Gerais,Sudeste,9061,1870.59,227302.16,25085.77
Municipio PR-091,PR,Paraná,Sul,2751,2056.06,69882.5,25402.58
Municipio BA-401,BA,Bahia,Nordeste,2216,800.74,27631.75,12469.2
Municipio PR-286,PR,Paraná,Sul,181217,1757.4,5207138.33,28734.27
Municipio RS-022,RS,Rio Grande do Sul,Sul,21944,1793.98,575164.48,26210.56
Municipio RN-005,RN,Rio Grande do Norte,Nordeste,8333,1139.04,116273.17,13953.34
Municipio PA-054,PA,Pará,Norte,17404,1253.38,260890.12,14990.24
Municipio PR-183,PR,Paraná,Sul,49877,1504.13,1349189.16,27050.33
Municipio CE-035,CE,Ceará,Nordeste,8224,1173.02,129559.01,15753.77
Municipio PE-038,PE,Pernambuco,Nordeste,5072,1318.65,83121.82,16388.37
Municipio TO-060,TO,Tocantins,Norte,91688,1183.12,1952677.36,21296.98
Municipio PI-174,PI,Piauí,Nordeste,1535,976.33,21448.07,13972.68
Municipio MG-767,MG,Minas Gerais,Sudeste,14265,1492.41,372191.58,26091.24
Municipio RS-213,RS,Rio Grande do Sul,Sul,82777,2422.79,3326766.96,40189.51
Municipio PR-332,PR,Paraná,Sul,7042,2029.82,262501.66,37276.58
Municipio RN-129,RN,Rio Grande do Norte,Nordeste,96964,773.03,959635.71,9896.82
Municipio PR-273,PR,Paraná,Sul,10939,1921.5,318279.63,29095.86
Municipio CE-071,CE,Ceará,Nordeste,45980,1063.69,778932.33,16940.68
Municipio RS-045,RS,Rio Grande do Sul,Sul,4395,1137.02,90300.1,20546.1
Municipio SP-353,SP,São Paulo,Sudeste,6604,1399.74,149221.99,22595.7
Municipio BA-351,BA,Bahia,Nordeste,7485,976.53,97488.8,13024.56
Municipio RS-492,RS,Rio Grande do Sul,Sul,20019,1201.13,336112.52,16789.68
Municipio PE-002,PE,Pernambuco,Nordeste,11852,1166.42,176063.26,14855.15
Municipio PR-100,PR,Paraná,Sul,7107,1308.36,145749.68,20507.9
Municipio BA-200,BA,Bahia,Nordeste,22068,1225.94,515031.65,23338.39
Municipio GO-101,GO,Goiás,Centro-Oeste,2941,1180.69,44245.1,15044.24
Municipio SP-159,SP,São Paulo,Sudeste,5934,2181.21,206046.63,34723.06
Municipio CE-066,CE,Ceará,Nordeste,30475,534.76,280727.61,9211.73
Municipio MG-301,MG,Minas Gerais,Sudeste,40913,1640.65,1133343.49,27701.3
Municipio CE-112,CE,Ceará,Nordeste,17243,871.47,215773.57,12513.69
Municipio BA-051,BA,Bahia,Nordeste,33319,913.83,428140.1,12849.73
Municipio MG-380,MG,Minas Gerais,Sudeste,5575,2262.95,198434.49,35593.63
Municipio BA-198,BA,Bahia,Nordeste,14626,549.51,96246.33,6580.5
Municipio PB-100,PB,Paraíba,Nordeste,24619,1066.67,472760.73,19203.08
Municipio BA-014,BA,Bahia,Nordeste,23464,1031.42,283717.73,12091.62
Municipio RS-017,RS,Rio Grande do Sul,Sul,8486,2188.77,231407.94,27269.38
Municipio PR-105,PR,Paraná,Sul,25465,1067.57,337890.09,13268.8
Municipio CE-087,CE,Ceará,Nordeste,17118,1149.43,282385.55,16496.41
Municipio AM-052,AM,Amazonas,Norte,17288,993.4,203591.62,11776.47
Municipio PR-303,PR,Paraná,Sul,5272,2416.89,172186.95,32660.65
Municipio RJ-084,RJ,Rio de Janeiro,Sudeste,33824,1922.62,1214202.46,35897.66
Municipio GO-015,GO,Goiás,Centro-Oeste,8813,1197.24,131844.41,14960.22
Municipio RJ-085,RJ,Rio de Janeiro,Sudeste,10347,2423.01,331483.42,32036.67
Municipio RS-291,RS,Rio Grande do Sul,Sul,14217,1122.63,267009.07,18780.97
Municipio PE-019,PE,Pernambuco,Nordeste,8647,1054.88,161427.62,18668.63
Municipio RJ-083,RJ,Rio de Janeiro,Sudeste,844,1357.14,12703.74,15051.82
Municipio GO-149,GO,Goiás,Centro-Oeste,36437,2106.15,1183603.75,32483.57
Municipio MG-474,MG,Minas Gerais,Sudeste,66036,1308.1,1063314.38,16102.04
Municipio CE-030,CE,Ceará,Nordeste,85934,569.75,580351.77,6753.46
Municipio RJ-033,RJ,Rio de Janeiro,Sudeste,7646,1353.45,114815.86,15016.46
Municipio PI-140,PI,Piauí,Nordeste,2442,1035.01,37120.94,15201.04
Municipio MS-063,MS,Mato Grosso do Sul,Centro-Oeste,27605,1158.18,526195.48,19061.6
Municipio RS-297,RS,Rio Grande do Sul,Sul,1003,1930.45,29484.78,29396.59
Municipio MG-722,MG,Minas Gerais,Sudeste,3740,1751.36,117098.69,31309.81
Municipio PB-172,PB,Paraíba,Nordeste,14298,856.73,184209.18,12883.56
Municipio PB-150,PB,Paraíba,Nordeste,5432,1067.69,88402.06,16274.31
Municipio TO-098,TO,Tocantins,Norte,99304,1392.32,2124090.15,21389.77
Municipio MG-381,MG,Minas Gerais,Sudeste,7641,1413.98,128441.44,16809.51
Municipio MS-047,MS,Mato Grosso do Sul,Centro-Oeste,28214,1213.49,638549.38,22632.36
Municipio PA-093,PA,Pará,Norte,120744,742.26,1465075.53,12133.73
Municipio BA-378,BA,Bahia,Nordeste,29670,572.59,240055.22,8090.84
Municipio PB-124,PB,Paraíba,Nordeste,18575,642.44,172010.47,9260.32
Municipio AL-030,AL,Alagoas,Nordeste,18594,802.26,209726.43,11279.25
Municipio RS-248,RS,Rio Grande do Sul,Sul,40694,1509.89,801601.48,19698.27
Municipio PI-130,PI,Piauí,Nordeste,2448,1078.02,31193.23,12742.33
Municipio BA-199,BA,Bahia,Nordeste,34042,1289.21,573268.84,16840.05
Municipio ES-077,ES,Espírito Santo,Sudeste,7044,1440.87,138751.4,19697.81
Municipio RJ-001,RJ,Rio de Janeiro,Sudeste,4355,2151.25,134049.73,30780.65
Municipio PE-020,PE,Pernambuco,Nordeste,21742,1174.86,342111.27,15735.04
Municipio BA-070,BA,Bahia,Nordeste,35297,763.19,485973.07,13768.11
Municipio PR-053,PR,Paraná,Sul,27080,2128.72,845572.24,31224.97
Municipio SP-448,SP,São Paulo,Sudeste,19257,1146.86,392626.8,20388.78
Municipio AL-021,AL,Alagoas,Nordeste,11006,1209.38,230086.53,20905.55
Municipio AL-047,AL,Alagoas,Nordeste,1453,595.47,11184.13,7697.27
Municipio PA-134,PA,Pará,Norte,16342,1132.45,242506.36,14839.45
Municipio MA-073,MA,Maranhão,Nordeste,96162,1232.5,1815878.53,18883.54
Municipio SC-155,SC,Santa Catarina,Sul,2718,1798.23,76901.81,28293.53
Municipio MA-066,MA,Maranhão,Nordeste,3316,634.11,26086.99,7867.01
Municipio PB-048,PB,Paraíba,Nordeste,6494,1220.94,91143.15,14034.98
Municipio GO-009,GO,Goiás,Centro-Oeste,6047,1523.43,154604.33,25567.11
Municipio ES-042,ES,Espírito Santo,Sudeste,22381,2365.13,834391.71,37281.25
Municipio RS-285,RS,Rio Grande do Sul,Sul,100653,1829.25,3262701.22,32415.34
Municipio MG-744,MG,Minas Gerais,Sudeste,6915,2131.0,234753.27,33948.41
Municipio RN-006,RN,Rio Grande do Norte,Nordeste,9597,938.29,151330.15,15768.48
Municipio MT-086,MT,Mato Grosso,Centro-Oeste,11967,968.32,185244.69,15479.63
Municipio MG-771,MG,Minas Gerais,Sudeste,91113,1625.8,2385217.09,26178.67
Municipio MG-563,MG,Minas Gerais,Sudeste,344819,1408.38,7934842.7,23011.62
Municipio MG-415,MG,Minas Gerais,Sudeste,6567,1716.09,205811.05,31340.19
Municipio PB-086,PB,Paraíba,Nordeste,7174,1253.32,146586.19,20432.98
Municipio GO-184,GO,Goiás,Centro-Oeste,100458,1822.92,2895656.37,28824.55
Municipio RN-033,RN,Rio Grande do Norte,Nordeste,40994,813.67,639492.47,15599.66
Municipio GO-102,GO,Goiás,Centro-Oeste,2304,1660.69,51956.98,22550.77
Municipio SP-512,SP,São Paulo,Sudeste,413256,1817.2,11881477.02,28750.89
Municipio PR-202,PR,Paraná,Sul,90690,2269.78,2417913.96,26661.31
Municipio RN-077,RN,Rio Grande do Norte,Nordeste,1747,1194.7,25588.75,14647.25
Municipio SP-240,SP,São Paulo,Sudeste,41389,1786.08,1082021.85,26142.74
Municipio PA-080,PA,Pará,Norte,13528,1235.98,201886.07,14923.57
Municipio MG-284,MG,Minas Gerais,Sudeste,3095,1403.9,69005.82,22295.9
Municipio CE-138,CE,Ceará,Nordeste,1240,1212.09,21482.33,17324.46
Municipio MG-832,MG,Minas Gerais,Sudeste,15313,2392.24,653681.22,42687.99
Municipio SC-231,SC,Santa Catarina,Sul,13789,1131.9,237612.87,17232.06
Municipio DF-001,DF,Distrito Federal,Centro-Oeste,18728,1686.3,565946.95,30219.29
Municipio SP-587,SP,São Paulo,Sudeste,2197,1492.44,35812.58,16300.67
Municipio SC-175,SC,Santa Catarina,Sul,6788,2354.74,278012.58,40956.48
Municipio BA-415,BA,Bahia,Nordeste,2032,882.84,34198.53,16829.99
Municipio CE-074,CE,Ceará,Nordeste,11944,598.69,103108.51,8632.66
Municipio MG-336,MG,Minas Gerais,Sudeste,2781,1573.1,63928.64,22987.64
Municipio MG-348,MG,Minas Gerais,Sudeste,3292,1705.59,73068.13,22195.67
Municipio RS-221,RS,Rio Grande do Sul,Sul,4061,1796.33,119488.54,29423.43
Municipio MG-007,MG,Minas Gerais,Sudeste,14006,1559.12,394203.28,28145.31
Municipio CE-022,CE,Ceará,Nordeste,26586,1109.51,371336.35,13967.36
Municipio MG-208,MG,Minas Gerais,Sudeste,24827,1511.42,576999.17,23240.79
Municipio PA-042,PA,Pará,Norte,31252,1252.96,660918.77,21148.05
Municipio BA-195,BA,Bahia,Nordeste,21605,579.64,191515.42,8864.4
Municipio ES-067,ES,Espírito Santo,Sudeste,26782,2275.91,670438.87,25033.19
