municipio,uf,estado,regiao,populacao,renda_media_mensal,pib_anual_mil_reais,pib_per_capita_reais
Barra Dourado da Mata,ES,Espírito Santo,Sudeste,10428,1997.44,357307.82,34264.27
Coração Bonita de Minas,BA,Bahia,Nordeste,34277,884.84,462704.56,13498.98
Cruz Horizonte das Palmeiras,SP,São Paulo,Sudeste,2695,1580.71,54389.09,20181.48
Serra Vitória das Palmeiras,CE,Ceará,Nordeste,15368,741.54,194114.24,12631.07
Serra Real das Palmeiras,RN,Rio Grande do Norte,Nordeste,8975,785.02,106820.84,11902.04
São Preto do Cerrado,SP,São Paulo,Sudeste,17486,1499.98,320726.05,18341.88
Alto Horizonte do Cerrado,GO,Goiás,Centro-Oeste,5160,1919.3,178873.62,34665.43
Coração Esperança,RN,Rio Grande do Norte,Nordeste,32460,834.88,388878.45,11980.24
São Dourado do Oeste,MG,Minas Gerais,Sudeste,5141,1675.51,140591.4,27347.09
Ipê Vista Menor,RR,Roraima,Norte,17238,699.88,213399.13,12379.58
Pinheiro Branco das Palmeiras,PI,Piauí,Nordeste,258302,920.67,3129867.85,12117.09
Santa Formosa Colonial,MG,Minas Gerais,Sudeste,13428,1524.19,378686.26,28201.24
Barra Bonito do Cerrado,AC,Acre,Norte,5187,1171.16,95146.13,18343.19
Alto Belo da Mata,MA,Maranhão,Nordeste,11802,559.15,89406.74,7575.56
Rio do Norte do Campo,PR,Paraná,Sul,26016,1976.8,863187.58,33179.1
Nova Real,PR,Paraná,Sul,3562,1905.02,117590.09,33012.38
Barra do Norte Central,PA,Pará,Norte,14186,776.95,163707.95,11540.11
Palmeira Dourado das Palmeiras,SC,Santa Catarina,Sul,5803,1657.27,130635.29,22511.68
Jaboti Esperança Central,MT,Mato Grosso,Centro-Oeste,3331,1018.61,52650.57,15806.24
Jaboti dos Campos do Cerrado,MG,Minas Gerais,Sudeste,1314,1696.09,41520.82,31598.8
Ribeirão Novo Colonial,MG,Minas Gerais,Sudeste,7727,2072.28,304370.0,39390.45
São Preto da Mata,PR,Paraná,Sul,5230,1739.65,145850.4,27887.27
Cachoeira dos Campos das Palmeiras,SP,São Paulo,Sudeste,23337,1923.34,796245.74,34119.46
Cruz Vitória Paulista,MG,Minas Gerais,Sudeste,13630,1200.63,182906.09,13419.38
Barra do Sul,SC,Santa Catarina,Sul,15852,2518.67,735907.41,46423.63
Aracê Branco do Oeste,PI,Piauí,Nordeste,41690,1313.83,852787.14,20455.44
Vale Branco do Leste,PB,Paraíba,Nordeste,10099,1128.45,213538.75,21144.54
Jaboti Esperança das Palmeiras,PI,Piauí,Nordeste,27755,1064.58,431686.71,15553.48
Alto Aurora Maior,BA,Bahia,Nordeste,14788,782.62,209449.15,14163.45
Monte do Sul do Campo,PR,Paraná,Sul,93125,1596.98,2466733.89,26488.42
Rio Azul da Mata,SP,São Paulo,Sudeste,66085,1363.26,1046773.25,15839.8
Jaboti Vitória do Oeste,PI,Piauí,Nordeste,2615,543.73,20544.38,7856.36
Rio das Flores da Mata,MG,Minas Gerais,Sudeste,6332,2116.32,200925.89,31731.82
Santa das Flores Paulista,RO,Rondônia,Norte,8180,979.71,110376.73,13493.49
Ipê do Sul do Oeste,SC,Santa Catarina,Sul,10114,2451.08,278853.2,27571.01
Lagoa Real Central,PI,Piauí,Nordeste,10759,883.21,166954.82,15517.69
Palmeira Claro Colonial,MT,Mato Grosso,Centro-Oeste,4740,1721.01,152540.58,32181.56
Alto Novo Central,MG,Minas Gerais,Sudeste,15109,1590.6,432237.17,28607.93
São da Serra de Minas,SP,São Paulo,Sudeste,6563,1240.92,100005.31,15237.74
Boa dos Campos Central,GO,Goiás,Centro-Oeste,29006,1430.75,745752.71,25710.29
Barra Alegre Colonial,PE,Pernambuco,Nordeste,1884,616.21,17264.5,9163.75
Santa Aurora Menor,AL,Alagoas,Nordeste,27695,1267.91,544227.22,19650.74
Serra Real Colonial,SP,São Paulo,Sudeste,25797,1279.68,383433.66,14863.5
Vale Vista Paulista,SP,São Paulo,Sudeste,7753,1485.29,192688.81,24853.45
São Redonda Colonial,MG,Minas Gerais,Sudeste,30241,2234.55,824475.56,27263.5
São do Vale de Minas,TO,Tocantins,Norte,24341,1235.48,385019.45,15817.73
Palmeira Azul Menor,CE,Ceará,Nordeste,16852,787.47,243945.44,14475.76
Serra Feliz do Oeste,SP,São Paulo,Sudeste,73189,1267.84,1722333.83,23532.69
Vila das Flores do Leste,PR,Paraná,Sul,3206,1803.35,101474.14,31651.32
Santa Aurora Maior,PR,Paraná,Sul,2633,1642.13,61565.32,23382.2
Ipê Esperança Central,SP,São Paulo,Sudeste,58722,2352.16,1590294.44,27081.75
Santo Feliz do Oeste,SP,São Paulo,Sudeste,12130,1590.44,220080.59,18143.49
Ipê Vitória de Minas,MA,Maranhão,Nordeste,114317,875.81,1566619.9,13704.17
Rio das Flores Maior,PE,Pernambuco,Nordeste,51483,1212.54,992094.17,19270.33
Vila Esperança Menor,GO,Goiás,Centro-Oeste,34748,1673.86,1069511.86,30779.09
Vale dos Campos das Palmeiras,PB,Paraíba,Nordeste,43994,966.41,521309.99,11849.57
Vale Feliz Menor,MG,Minas Gerais,Sudeste,19161,1739.54,377052.75,19678.14
Nova Preto da Mata,PE,Pernambuco,Nordeste,18658,1212.94,256996.54,13774.07
São Preto de Minas,ES,Espírito Santo,Sudeste,2081,2048.4,50274.14,24158.64
Nova da Serra,PI,Piauí,Nordeste,15208,833.87,141422.01,9299.19
Barra Real das Palmeiras,SC,Santa Catarina,Sul,24787,1704.44,470192.65,18969.32
Coração do Sul do Oeste,PI,Piauí,Nordeste,7593,1022.29,86925.9,11448.16
Nova Preto do Leste,SP,São Paulo,Sudeste,2696,1355.2,50874.77,18870.46
Cruz Grande Maior,RO,Rondônia,Norte,3836,1071.21,75810.25,19762.84
Vale Bonita do Leste,GO,Goiás,Centro-Oeste,6737,2076.49,170669.53,25333.16
Vila do Sul do Campo,SC,Santa Catarina,Sul,10219,1425.73,166443.97,16287.7
Porto Bonita das Palmeiras,RN,Rio Grande do Norte,Nordeste,9149,528.47,85665.48,9363.37
Nova das Flores do Leste,MG,Minas Gerais,Sudeste,16263,1418.87,279851.6,17207.87
Boa Preto de Minas,RS,Rio Grande do Sul,Sul,10731,1915.77,280248.12,26115.75
Coração Grande Paulista,SP,São Paulo,Sudeste,39145,1597.59,869401.09,22209.76
Novo Redonda Central,MA,Maranhão,Nordeste,21043,1168.37,429501.79,20410.67
Palmeira Branco da Mata,MA,Maranhão,Nordeste,15305,1252.51,323534.49,21139.14
Nova Bonito Maior,PI,Piauí,Nordeste,3260,620.45,27452.89,8421.13
Coração Grande Central,PI,Piauí,Nordeste,19103,1011.49,367513.74,19238.54
Cachoeira Branco de Minas,BA,Bahia,Nordeste,2522,961.0,33538.64,13298.43
Vale Dourado do Cerrado,MG,Minas Gerais,Sudeste,7586,1141.81,115536.53,15230.23
Nova do Sul Colonial,RS,Rio Grande do Sul,Sul,15498,1088.13,238477.32,15387.62
Santo Real do Cerrado,SP,São Paulo,Sudeste,15687,1460.42,290698.19,18531.15
Cruz Preto do Cerrado,RS,Rio Grande do Sul,Sul,10549,2453.38,360874.45,34209.35
Palmeira Preto do Leste,BA,Bahia,Nordeste,7584,1287.14,136096.56,17945.22
Palmeira Branco Maior,PB,Paraíba,Nordeste,12081,1195.56,219790.94,18193.11
Barra Real de Minas,SP,São Paulo,Sudeste,7605,2178.81,311842.95,41004.99
Cachoeira do Norte Menor,BA,Bahia,Nordeste,12067,859.76,168890.63,13996.07
Coração Preto das Palmeiras,MT,Mato Grosso,Centro-Oeste,23724,1420.16,497309.55,20962.3
Barra Redonda das Palmeiras,BA,Bahia,Nordeste,6919,1049.5,79113.23,11434.2
Bela Bonito do Oeste,PR,Paraná,Sul,1218,1554.75,24107.26,19792.5
Novo da Serra Menor,MA,Maranhão,Nordeste,47887,916.63,557472.78,11641.42
Boa do Sul de Minas,RN,Rio Grande do Norte,Nordeste,11752,679.04,118687.18,10099.32
Coração Aurora do Campo,PR,Paraná,Sul,22235,1577.53,574394.45,25832.9
Aracê Esperança de Minas,SC,Santa Catarina,Sul,39585,1801.19,1044371.69,26383.02
Cachoeira Novo Paulista,SP,São Paulo,Sudeste,67327,2098.55,1981624.38,29432.83
Cachoeira das Flores do Oeste,MG,Minas Gerais,Sudeste,14710,2131.7,366952.46,24945.78
Ribeirão Dourado Maior,PI,Piauí,Nordeste,18095,693.46,158579.01,8763.69
Serra Novo Colonial,PA,Pará,Norte,23302,1272.08,540380.83,23190.32
Pinheiro do Vale do Oeste,SE,Sergipe,Nordeste,9907,1163.14,208801.86,21076.19
Alto da Serra,CE,Ceará,Nordeste,11599,1104.43,190202.27,16398.16
Vale Preto de Minas,BA,Bahia,Nordeste,8857,1008.19,158021.21,17841.39
Pinheiro da Serra Paulista,BA,Bahia,Nordeste,8801,860.44,92298.92,10487.32
Jaboti da Serra de Minas,RS,Rio Grande do Sul,Sul,1082,2263.57,36972.12,34170.17
Novo do Norte Menor,SP,São Paulo,Sudeste,17578,1391.09,408659.51,23248.35
Santo do Vale do Oeste,MG,Minas Gerais,Sudeste,1943,1296.3,34319.66,17663.23
Aracê Redonda de Minas,CE,Ceará,Nordeste,12030,691.4,101719.69,8455.5
São Preto Paulista,MA,Maranhão,Nordeste,2362,1001.02,30734.43,13012.04
Campo Verde das Palmeiras,RS,Rio Grande do Sul,Sul,7096,1928.27,166178.84,23418.66
Ipê Vitória do Cerrado,PA,Pará,Norte,24979,850.06,311183.82,12457.82
Cachoeira Feliz do Campo,TO,Tocantins,Norte,5916,806.63,53896.63,9110.32
Lagoa Horizonte Colonial,PR,Paraná,Sul,3936,1768.09,83944.38,21327.33
Santa Feliz da Mata,CE,Ceará,Nordeste,1043,819.9,13022.28,12485.41
Santa Bonita das Palmeiras,CE,Ceará,Nordeste,5475,629.53,59313.73,10833.56
Novo Dourado Maior,SP,São Paulo,Sudeste,17796,1118.41,381251.32,21423.43
Boa do Sul Central,MG,Minas Gerais,Sudeste,11884,1379.99,263128.49,22141.41
Ipê Redonda Paulista,SP,São Paulo,Sudeste,10519,1807.4,282624.69,26868.02
Novo Grande do Cerrado,RS,Rio Grande do Sul,Sul,3157,2257.97,107695.72,34113.31
Novo Novo Paulista,CE,Ceará,Nordeste,94424,1126.53,1780652.85,18858.05
Coração Bonito da Mata,MG,Minas Gerais,Sudeste,122731,1037.95,1643617.3,13392.03
Cruz Alegre de Minas,SC,Santa Catarina,Sul,21557,1504.13,357280.96,16573.78
Jaboti Novo Paulista,MA,Maranhão,Nordeste,51638,1018.57,913578.36,17691.98
Vila Bonita do Oeste,BA,Bahia,Nordeste,19607,1179.37,383743.79,19571.77
Ipê da Serra das Palmeiras,RO,Rondônia,Norte,4151,856.35,56111.3,13517.54
Boa Bonito Colonial,PE,Pernambuco,Nordeste,2327,1147.81,43640.36,18753.91
Cruz do Vale do Cerrado,GO,Goiás,Centro-Oeste,13373,1780.61,301239.11,22525.92
Aracê Bonito de Minas,SP,São Paulo,Sudeste,4459,2298.33,138623.3,31088.43
Cachoeira Horizonte do Cerrado,RS,Rio Grande do Sul,Sul,3781,1618.0,74190.08,19621.81
Pinheiro Preto Maior,SC,Santa Catarina,Sul,172043,2507.12,6559464.92,38126.89
Serra das Flores de Minas,MG,Minas Gerais,Sudeste,30094,2449.38,1366450.27,45406.07
Barra das Flores Menor,SP,São Paulo,Sudeste,3122,1044.86,55061.71,17636.68
Cachoeira União das Palmeiras,SP,São Paulo,Sudeste,42995,1730.31,1177071.19,27376.93
Coração Formosa Maior,PR,Paraná,Sul,8278,1190.85,145874.52,17621.95
Santo Aurora das Palmeiras,BA,Bahia,Nordeste,6663,837.66,102387.0,15366.5
Vale União do Campo,PE,Pernambuco,Nordeste,33188,582.89,217042.98,6539.8
Coração Redonda Menor,SC,Santa Catarina,Sul,8723,2434.48,378980.27,43446.09
Barra dos Campos Menor,MS,Mato Grosso do Sul,Centro-Oeste,25523,1648.8,652680.87,25572.26
Jaboti Feliz Maior,SC,Santa Catarina,Sul,4479,2237.85,173648.7,38769.52
Ipê Vitória da Mata,PB,Paraíba,Nordeste,35630,837.96,348490.64,9780.82
Boa Dourado Central,RS,Rio Grande do Sul,Sul,42079,2411.69,1291933.17,30702.56
Jaboti Aurora da Mata,MS,Mato Grosso do Sul,Centro-Oeste,10222,1443.37,168024.32,16437.52
Ribeirão Vitória do Campo,PE,Pernambuco,Nordeste,2398,635.89,23853.52,9947.26
Vila Preto Menor,SP,São Paulo,Sudeste,2650,1838.63,56113.49,21174.9
Vale Bonito do Leste,PA,Pará,Norte,7293,888.28,105117.86,14413.53
Aracê Verde da Mata,MG,Minas Gerais,Sudeste,5104,2367.62,173703.23,34032.76
Lagoa Preto da Mata,RJ,Rio de Janeiro,Sudeste,5459,1134.38,114976.02,21061.74
Coração do Sul da Mata,PE,Pernambuco,Nordeste,11811,1083.46,168549.18,14270.53
Porto Vitória das Palmeiras,PE,Pernambuco,Nordeste,4734,1234.94,95853.91,20247.97
Porto Branco do Cerrado,ES,Espírito Santo,Sudeste,3711,1584.9,79706.35,21478.4
Cruz das Flores do Leste,PE,Pernambuco,Nordeste,10160,608.17,86151.96,8479.52
Novo União Paulista,MG,Minas Gerais,Sudeste,40642,1318.42,743292.56,18288.78
Porto Dourado Colonial,PR,Paraná,Sul,50767,2417.1,2142783.49,42208.2
Santa Vitória do Oeste,MG,Minas Gerais,Sudeste,104293,1943.07,3644673.33,34946.48
Jaboti do Norte Maior,CE,Ceará,Nordeste,9840,1248.99,164972.75,16765.52
Jaboti Alegre Central,BA,Bahia,Nordeste,1538,618.25,14321.86,9312.0
Santo Redonda do Leste,MG,Minas Gerais,Sudeste,33115,1664.67,727906.07,21981.16
Cachoeira Novo do Leste,SC,Santa Catarina,Sul,5578,1321.59,97928.63,17556.23
Pinheiro Horizonte do Oeste,RS,Rio Grande do Sul,Sul,5513,1653.19,174026.88,31566.64
Lagoa Aurora Colonial,TO,Tocantins,Norte,2813,1030.88,33904.11,12052.65
Boa dos Campos Paulista,CE,Ceará,Nordeste,27721,763.49,387125.65,13965.07
Alto Aurora do Leste,MG,Minas Gerais,Sudeste,4582,2153.0,125692.94,27431.89
Coração Azul da Mata,PB,Paraíba,Nordeste,91619,678.46,937851.24,10236.43
Monte Claro da Mata,PE,Pernambuco,Nordeste,39020,682.42,410533.34,10521.1
Boa Novo de Minas,PR,Paraná,Sul,60951,1348.84,1424129.47,23365.15
Ribeirão Verde,RS,Rio Grande do Sul,Sul,42999,1926.87,1392817.92,32391.87
Bela Horizonte Colonial,MG,Minas Gerais,Sudeste,22301,1073.86,364928.59,16363.78
Ribeirão Belo Colonial,CE,Ceará,Nordeste,2821,1286.41,67657.27,23983.43
Lagoa Bonito Central,MG,Minas Gerais,Sudeste,9119,2275.57,245207.36,26889.72
Barra Grande do Cerrado,SC,Santa Catarina,Sul,21669,1330.78,441915.21,20393.89
Campo do Vale Paulista,SP,São Paulo,Sudeste,1936,2300.92,64883.25,33514.08
Palmeira Novo Maior,BA,Bahia,Nordeste,1394,832.92,14205.81,10190.68
Alto Dourado do Cerrado,BA,Bahia,Nordeste,11704,961.18,209564.06,17905.34
Rio Verde,PI,Piauí,Nordeste,8696,1231.64,128258.94,14749.19
Ribeirão Horizonte Central,CE,Ceará,Nordeste,21304,1128.75,425540.42,19974.67
Cruz Branco Menor,SC,Santa Catarina,Sul,780,2141.84,18599.35,23845.32
Boa das Flores do Campo,BA,Bahia,Nordeste,15313,1211.78,234707.51,15327.34
Barra Vitória,MG,Minas Gerais,Sudeste,24522,1928.39,688212.0,28065.08
Santo Aurora Maior,PB,Paraíba,Nordeste,72183,745.21,1019526.73,14124.19
Vale Formosa Paulista,PR,Paraná,Sul,1980,2255.86,76574.54,38674.01
Pinheiro Feliz do Cerrado,MG,Minas Gerais,Sudeste,19861,1072.44,312697.38,15744.29
Barra Vitória do Leste,PB,Paraíba,Nordeste,53796,767.71,764227.35,14206.03
Novo dos Campos do Campo,MT,Mato Grosso,Centro-Oeste,278425,2198.0,7796761.53,28003.09
Porto Claro do Oeste,BA,Bahia,Nordeste,13699,1231.51,278433.89,20325.13
Santa Grande do Leste,MT,Mato Grosso,Centro-Oeste,27350,2206.72,750963.52,27457.53
Nova dos Campos do Cerrado,ES,Espírito Santo,Sudeste,43459,1048.21,619531.1,14255.53
Vale Vitória do Leste,BA,Bahia,Nordeste,1920,834.44,30330.89,15797.34
Ribeirão Formosa Central,MA,Maranhão,Nordeste,3458,918.11,50265.88,14536.11
Ribeirão Vista Paulista,MG,Minas Gerais,Sudeste,46560,2265.47,1432775.09,30772.66
Vale Claro das Palmeiras,SP,São Paulo,Sudeste,4945,2289.83,193441.22,39118.55
Rio Novo do Cerrado,RS,Rio Grande do Sul,Sul,2438,1531.5,64282.56,26366.92
Cachoeira Claro de Minas,BA,Bahia,Nordeste,32607,1284.27,742501.09,22771.22
Santo Esperança Central,SP,São Paulo,Sudeste,1542,2184.01,50149.91,32522.64
Santa Bonito Paulista,PE,Pernambuco,Nordeste,19002,1259.64,291363.43,15333.3
Campo Belo de Minas,SE,Sergipe,Nordeste,3613,1104.97,61236.96,16949.06
Campo Novo do Oeste,PR,Paraná,Sul,8769,2529.29,375618.69,42834.84
Rio das Flores do Oeste,MA,Maranhão,Nordeste,15218,787.71,198866.71,13067.86
Alto Branco Paulista,SP,São Paulo,Sudeste,1983,2334.79,86585.46,43663.87
Ipê Branco Colonial,GO,Goiás,Centro-Oeste,16837,2270.08,702753.52,41738.64
Porto das Flores de Minas,RN,Rio Grande do Norte,Nordeste,9468,742.67,89390.56,9441.34
Bela Grande do Leste,SP,São Paulo,Sudeste,6136,1369.0,98563.83,16063.21
Palmeira do Vale Central,SC,Santa Catarina,Sul,36430,1077.18,737346.55,20240.09
Ribeirão Real Maior,RS,Rio Grande do Sul,Sul,4414,1289.64,104052.67,23573.33
Jaboti Formosa do Oeste,GO,Goiás,Centro-Oeste,14284,2047.29,318829.47,22320.74
Novo União da Mata,RO,Rondônia,Norte,1678,905.18,19622.17,11693.78
Palmeira da Serra do Oeste,ES,Espírito Santo,Sudeste,19806,1604.6,606599.21,30627.04
Alto Novo Maior,MT,Mato Grosso,Centro-Oeste,44429,1763.12,1106321.71,24900.89
Serra Azul Maior,MG,Minas Gerais,Sudeste,11867,1253.81,232783.96,19616.07
Vale Aurora Colonial,PR,Paraná,Sul,8196,1250.86,133979.81,16346.98
Aracê do Norte Central,PB,Paraíba,Nordeste,10827,960.27,178565.89,16492.65
Serra Horizonte Colonial,RS,Rio Grande do Sul,Sul,1952,1214.65,32411.63,16604.32
Porto Redonda Menor,MG,Minas Gerais,Sudeste,72456,1033.73,1207386.33,16663.72
Coração Esperança do Campo,MA,Maranhão,Nordeste,17316,929.2,227824.18,13156.86
Campo do Sul do Leste,SP,São Paulo,Sudeste,11635,1139.06,243219.92,20904.16
Jaboti Aurora Maior,PR,Paraná,Sul,3243,1271.86,64574.05,19911.83
Ipê Real Maior,MG,Minas Gerais,Sudeste,12521,1816.51,270588.91,21610.81
Santa Horizonte Central,SC,Santa Catarina,Sul,21652,1337.53,357051.04,16490.44
Rio Claro de Minas,SP,São Paulo,Sudeste,13815,2111.45,407945.47,29529.17
Ipê Dourado do Leste,TO,Tocantins,Norte,9637,985.32,144040.05,14946.57
Pinheiro Feliz Central,BA,Bahia,Nordeste,6322,1208.37,103596.56,16386.68
Palmeira dos Campos da Mata,PB,Paraíba,Nordeste,28669,875.03,293266.72,10229.4
Coração Verde,MA,Maranhão,Nordeste,32818,1089.68,414716.04,12636.85
Jaboti Redonda do Cerrado,SP,São Paulo,Sudeste,19581,1014.05,235534.31,12028.72
Cachoeira Vista Maior,MG,Minas Gerais,Sudeste,108122,1516.97,2016925.64,18654.17
Ipê Feliz Maior,BA,Bahia,Nordeste,7930,1204.49,166834.27,21038.37
Ribeirão Novo Maior,RS,Rio Grande do Sul,Sul,13489,1306.19,204180.53,15136.82
Campo Vitória Colonial,MG,Minas Gerais,Sudeste,13597,2024.81,499249.63,36717.63
Santa Real Maior,SP,São Paulo,Sudeste,15249,2377.23,417681.07,27390.72
Santa Feliz do Oeste,PA,Pará,Norte,7452,732.19,81819.62,10979.55
São Novo Central,MA,Maranhão,Nordeste,47678,1147.23,939862.61,19712.71
São Claro do Cerrado,TO,Tocantins,Norte,7545,775.66,79915.42,10591.84
Palmeira Formosa de Minas,SP,São Paulo,Sudeste,49410,1081.37,922184.71,18663.93
Nova Bonito Colonial,SC,Santa Catarina,Sul,5314,2242.6,159839.89,30079.02
Jaboti Grande Central,BA,Bahia,Nordeste,12139,1015.91,157493.65,12974.19
Ribeirão Branco das Palmeiras,SP,São Paulo,Sudeste,7846,1107.97,165380.27,21078.29
Jaboti Dourado das Palmeiras,SP,São Paulo,Sudeste,9099,1187.26,178015.56,19564.3
Rio Alegre do Cerrado,TO,Tocantins,Norte,11875,579.12,86070.35,7248.03
Nova Vitória do Campo,PA,Pará,Norte,60574,1065.65,970413.83,16020.3
Monte Vitória Colonial,CE,Ceará,Nordeste,3162,613.88,21487.23,6795.46
Rio Branco Central,MG,Minas Gerais,Sudeste,15765,1278.62,323206.93,20501.55
Coração Bonita Menor,ES,Espírito Santo,Sudeste,10101,1792.99,253424.03,25089.0
Rio da Serra do Cerrado,RO,Rondônia,Norte,2329,1280.52,56893.43,24428.27
Novo Vista,MG,Minas Gerais,Sudeste,7927,2343.89,222992.3,28130.73
Coração da Serra,MG,Minas Gerais,Sudeste,29427,1443.57,549641.34,18678.13
Jaboti Redonda Menor,MG,Minas Gerais,Sudeste,14197,1819.02,312444.05,22007.75
Bela dos Campos das Palmeiras,RN,Rio Grande do Norte,Nordeste,3392,585.07,29872.36,8806.71
Alto Azul do Oeste,MG,Minas Gerais,Sudeste,23787,1340.35,410991.3,17277.98
Santo Formosa Paulista,SP,São Paulo,Sudeste,2216,2289.51,84328.48,38054.37
Pinheiro Grande da Mata,PI,Piauí,Nordeste,12733,1049.52,148741.11,11681.54
Porto Preto do Cerrado,RO,Rondônia,Norte,2418,1256.57,43128.97,17836.63
Vale Bonita Maior,RS,Rio Grande do Sul,Sul,7892,1278.66,160595.23,20349.12
Pinheiro Azul do Campo,SP,São Paulo,Sudeste,16255,1457.74,428033.98,26332.45
Jaboti Grande do Leste,PI,Piauí,Nordeste,3853,640.78,28008.9,7269.37
Barra Bonito Central,MS,Mato Grosso do Sul,Centro-Oeste,29861,1524.1,691013.55,23141.0
São das Flores do Campo,RN,Rio Grande do Norte,Nordeste,49691,882.77,834134.83,16786.44
Vila Redonda Menor,ES,Espírito Santo,Sudeste,1115,1119.91,22178.99,19891.47
São Belo do Oeste,PR,Paraná,Sul,10466,1045.22,134683.73,12868.69
Ipê Vista do Cerrado,MG,Minas Gerais,Sudeste,9061,1870.59,227302.16,25085.77
Alto Aurora do Oeste,PR,Paraná,Sul,2751,2056.06,69882.5,25402.58
Vila Grande Colonial,BA,Bahia,Nordeste,2216,800.74,27631.75,12469.2
Pinheiro União Central,PR,Paraná,Sul,181217,1757.4,5207138.33,28734.27
Novo Preto,RS,Rio Grande do Sul,Sul,21944,1793.98,575164.48,26210.56
Nova da Serra Maior,RN,Rio Grande do Norte,Nordeste,8333,1139.04,116273.17,13953.34
Nova Horizonte Paulista,PA,Pará,Norte,17404,1253.38,260890.12,14990.24
Jaboti Feliz do Cerrado,PR,Paraná,Sul,49877,1504.13,1349189.16,27050.33
Ribeirão Redonda da Mata,CE,Ceará,Nordeste,8224,1173.02,129559.01,15753.77
Novo Dourado Paulista,PE,Pernambuco,Nordeste,5072,1318.65,83121.82,16388.37
Barra Redonda Central,TO,Tocantins,Norte,91688,1183.12,1952677.36,21296.98
Palmeira Aurora das Palmeiras,PI,Piauí,Nordeste,1535,976.33,21448.07,13972.68
Vila das Flores do Oeste,MG,Minas Gerais,Sudeste,14265,1492.41,372191.58,26091.24
Ribeirão Real das Palmeiras,RS,Rio Grande do Sul,Sul,82777,2422.79,3326766.96,40189.51
Alto do Norte Menor,PR,Paraná,Sul,7042,2029.82,262501.66,37276.58
Pinheiro Dourado do Cerrado,RN,Rio Grande do Norte,Nordeste,96964,773.03,959635.71,9896.82
São Dourado Paulista,PR,Paraná,Sul,10939,1921.5,318279.63,29095.86
Aracê Azul Colonial,CE,Ceará,Nordeste,45980,1063.69,778932.33,16940.68
Ipê do Norte das Palmeiras,RS,Rio Grande do Sul,Sul,4395,1137.02,90300.1,20546.1
Palmeira União Central,SP,São Paulo,Sudeste,6604,1399.74,149221.99,22595.7
Novo Feliz Central,BA,Bahia,Nordeste,7485,976.53,97488.8,13024.56
Novo da Serra da Mata,RS,Rio Grande do Sul,Sul,20019,1201.13,336112.52,16789.68
Alto Grande,PE,Pernambuco,Nordeste,11852,1166.42,176063.26,14855.15
Campo dos Campos de Minas,PR,Paraná,Sul,7107,1308.36,145749.68,20507.9
Serra Novo,BA,Bahia,Nordeste,22068,1225.94,515031.65,23338.39
Aracê das Flores de Minas,GO,Goiás,Centro-Oeste,2941,1180.69,44245.1,15044.24
Cachoeira dos Campos Menor,SP,São Paulo,Sudeste,5934,2181.21,206046.63,34723.06
Pinheiro Preto das Palmeiras,CE,Ceará,Nordeste,30475,534.76,280727.61,9211.73
Nova Feliz Maior,MG,Minas Gerais,Sudeste,40913,1640.65,1133343.49,27701.3
Palmeira Preto do Oeste,CE,Ceará,Nordeste,17243,871.47,215773.57,12513.69
Campo Verde do Leste,BA,Bahia,Nordeste,33319,913.83,428140.1,12849.73
Aracê do Sul das Palmeiras,MG,Minas Gerais,Sudeste,5575,2262.95,198434.49,35593.63
Bela do Vale do Oeste,BA,Bahia,Nordeste,14626,549.51,96246.33,6580.5
Vila Dourado Menor,PB,Paraíba,Nordeste,24619,1066.67,472760.73,19203.08
Palmeira Aurora do Cerrado,BA,Bahia,Nordeste,23464,1031.42,283717.73,12091.62
Ribeirão Bonito das Palmeiras,RS,Rio Grande do Sul,Sul,8486,2188.77,231407.94,27269.38
Bela do Sul das Palmeiras,PR,Paraná,Sul,25465,1067.57,337890.09,13268.8
